Name	Key	Frames	X	Y	Size
1f64b-1f3ff	[Ku]	1	0.140625	0.4042969	0.01757813
1f64b	[Kv]	1	0.1582031	0.4042969	0.01757813
1f64c-1f3fb	[Kw]	1	0.1757813	0.4042969	0.01757813
1f64c-1f3fc	[Kx]	1	0.1933594	0.4042969	0.01757813
1f64c-1f3fd	[Ky]	1	0.2109375	0.4042969	0.01757813
1f64c-1f3fe	[Kz]	1	0.2285156	0.4042969	0.01757813
1f64c-1f3ff	[L0]	1	0.2460938	0.4042969	0.01757813
1f64c	[L1]	1	0.2636719	0.4042969	0.01757813
1f64d-1f3fb	[L2]	1	0.28125	0.4042969	0.01757813
1f64d-1f3fc	[L3]	1	0.2988281	0.4042969	0.01757813
1f64d-1f3fd	[L4]	1	0.3164063	0.4042969	0.01757813
1f64d-1f3fe	[L5]	1	0.3339844	0.4042969	0.01757813
1f64d-1f3ff	[L6]	1	0.3515625	0.4042969	0.01757813
1f64d	[L7]	1	0.3691406	0.4042969	0.01757813
1f64e-1f3fb	[L8]	1	0.3867188	0.4042969	0.01757813
1f64e-1f3fc	[L9]	1	0.4042969	0.4042969	0.01757813
1f64e-1f3fd	[LA]	1	0.421875	0.4042969	0.01757813
1f64e-1f3fe	[LB]	1	0.4394531	0.4042969	0.01757813
1f64e-1f3ff	[LC]	1	0.4570313	0.4042969	0.01757813
1f64e	[LD]	1	0.4746094	0.4042969	0.01757813
1f64f-1f3fb	[LE]	1	0.4921875	0.4042969	0.01757813
1f64f-1f3fc	[LF]	1	0.5097656	0.4042969	0.01757813
1f64f-1f3fd	[LG]	1	0.5273438	0.4042969	0.01757813
1f64f-1f3fe	[LH]	1	0.5449219	0.4042969	0.01757813
1f64f-1f3ff	[LI]	1	0.5625	0.4042969	0.01757813
1f64f	[LJ]	1	0.5800781	0.4042969	0.01757813
1f680	[LK]	1	0.5976563	0.4042969	0.01757813
1f681	[LL]	1	0.6152344	0.4042969	0.01757813
1f682	[LM]	1	0.6328125	0.4042969	0.01757813
1f683	[LN]	1	0.6503906	0.4042969	0.01757813
1f684	[LO]	1	0.6679688	0.4042969	0.01757813
1f685	[LP]	1	0.6855469	0.4042969	0.01757813
1f686	[LQ]	1	0.703125	0.4042969	0.01757813
1f687	[LR]	1	0.7207031	0.4042969	0.01757813
1f688	[LS]	1	0.7382813	0.4042969	0.01757813
1f689	[LT]	1	0.7558594	0.4042969	0.01757813
1f68a	[LU]	1	0.7734375	0.4042969	0.01757813
1f68b	[LV]	1	0.7910156	0.4042969	0.01757813
1f68c	[LW]	1	0.8085938	0.4042969	0.01757813
1f68d	[LX]	1	0.8261719	0.4042969	0.01757813
1f68e	[LY]	1	0.84375	0.4042969	0.01757813
1f68f	[LZ]	1	0.8613281	0.4042969	0.01757813
1f690	[La]	1	0.8789063	0.4042969	0.01757813
1f691	[Lb]	1	0.8964844	0.4042969	0.01757813
1f692	[Lc]	1	0.9140625	0.4042969	0.01757813
1f693	[Ld]	1	0.9316406	0.4042969	0.01757813
1f694	[Le]	1	0.9492188	0.4042969	0.01757813
1f695	[Lf]	1	0.9667969	0.4042969	0.01757813
1f696	[Lg]	1	0	0.421875	0.01757813
1f697	[Lh]	1	0.01757813	0.421875	0.01757813
1f698	[Li]	1	0.03515625	0.421875	0.01757813
1f699	[Lj]	1	0.05273438	0.421875	0.01757813
1f69a	[Lk]	1	0.0703125	0.421875	0.01757813
1f69b	[Ll]	1	0.08789063	0.421875	0.01757813
1f69c	[Lm]	1	0.1054688	0.421875	0.01757813
1f69d	[Ln]	1	0.1230469	0.421875	0.01757813
1f69e	[Lo]	1	0.140625	0.421875	0.01757813
1f69f	[Lp]	1	0.1582031	0.421875	0.01757813
1f6a0	[Lq]	1	0.1757813	0.421875	0.01757813
1f6a1	[Lr]	1	0.1933594	0.421875	0.01757813
1f6a2	[Ls]	1	0.2109375	0.421875	0.01757813
1f6a3-1f3fb	[Lt]	1	0.2285156	0.421875	0.01757813
1f6a3-1f3fc	[Lu]	1	0.2460938	0.421875	0.01757813
1f6a3-1f3fd	[Lv]	1	0.2636719	0.421875	0.01757813
1f6a3-1f3fe	[Lw]	1	0.28125	0.421875	0.01757813
1f6a3-1f3ff	[Lx]	1	0.2988281	0.421875	0.01757813
1f6a3	[Ly]	1	0.3164063	0.421875	0.01757813
1f6a4	[Lz]	1	0.3339844	0.421875	0.01757813
1f6a5	[M0]	1	0.3515625	0.421875	0.01757813
1f6a6	[M1]	1	0.3691406	0.421875	0.01757813
1f6a7	[M2]	1	0.3867188	0.421875	0.01757813
1f6a8	[M3]	1	0.4042969	0.421875	0.01757813
1f6a9	[M4]	1	0.421875	0.421875	0.01757813
1f6aa	[M5]	1	0.4394531	0.421875	0.01757813
1f6ab	[M6]	1	0.4570313	0.421875	0.01757813
1f6ac	[M7]	1	0.4746094	0.421875	0.01757813
1f6ad	[M8]	1	0.4921875	0.421875	0.01757813
1f6ae	[M9]	1	0.5097656	0.421875	0.01757813
1f6af	[MA]	1	0.5273438	0.421875	0.01757813
1f6b0	[MB]	1	0.5449219	0.421875	0.01757813
1f6b1	[MC]	1	0.5625	0.421875	0.01757813
1f6b2	[MD]	1	0.5800781	0.421875	0.01757813
1f6b3	[ME]	1	0.5976563	0.421875	0.01757813
1f6b4-1f3fb	[MF]	1	0.6152344	0.421875	0.01757813
1f6b4-1f3fc	[MG]	1	0.6328125	0.421875	0.01757813
1f6b4-1f3fd	[MH]	1	0.6503906	0.421875	0.01757813
1f6b4-1f3fe	[MI]	1	0.6679688	0.421875	0.01757813
1f6b4-1f3ff	[MJ]	1	0.6855469	0.421875	0.01757813
1f6b4	[MK]	1	0.703125	0.421875	0.01757813
1f6b5-1f3fb	[ML]	1	0.7207031	0.421875	0.01757813
1f6b5-1f3fc	[MM]	1	0.7382813	0.421875	0.01757813
1f6b5-1f3fd	[MN]	1	0.7558594	0.421875	0.01757813
1f6b5-1f3fe	[MO]	1	0.7734375	0.421875	0.01757813
1f6b5-1f3ff	[MP]	1	0.7910156	0.421875	0.01757813
1f6b5	[MQ]	1	0.8085938	0.421875	0.01757813
1f6b6-1f3fb	[MR]	1	0.8261719	0.421875	0.01757813
1f6b6-1f3fc	[MS]	1	0.84375	0.421875	0.01757813
1f6b6-1f3fd	[MT]	1	0.8613281	0.421875	0.01757813
1f6b6-1f3fe	[MU]	1	0.8789063	0.421875	0.01757813
1f6b6-1f3ff	[MV]	1	0.8964844	0.421875	0.01757813
1f6b6	[MW]	1	0.9140625	0.421875	0.01757813
1f6b7	[MX]	1	0.9316406	0.421875	0.01757813
1f6b8	[MY]	1	0.9492188	0.421875	0.01757813
1f6b9	[MZ]	1	0.9667969	0.421875	0.01757813
1f6ba	[Ma]	1	0	0.4394531	0.01757813
1f6bb	[Mb]	1	0.01757813	0.4394531	0.01757813
1f6bc	[Mc]	1	0.03515625	0.4394531	0.01757813
1f6bd	[Md]	1	0.05273438	0.4394531	0.01757813
1f6be	[Me]	1	0.0703125	0.4394531	0.01757813
1f6bf	[Mf]	1	0.08789063	0.4394531	0.01757813
1f6c0-1f3fb	[Mg]	1	0.1054688	0.4394531	0.01757813
1f6c0-1f3fc	[Mh]	1	0.1230469	0.4394531	0.01757813
1f6c0-1f3fd	[Mi]	1	0.140625	0.4394531	0.01757813
1f6c0-1f3fe	[Mj]	1	0.1582031	0.4394531	0.01757813
1f6c0-1f3ff	[Mk]	1	0.1757813	0.4394531	0.01757813
1f6c0	[Ml]	1	0.1933594	0.4394531	0.01757813
1f6c1	[Mm]	1	0.2109375	0.4394531	0.01757813
1f6c2	[Mn]	1	0.2285156	0.4394531	0.01757813
1f6c3	[Mo]	1	0.2460938	0.4394531	0.01757813
1f6c4	[Mp]	1	0.2636719	0.4394531	0.01757813
1f6c5	[Mq]	1	0.28125	0.4394531	0.01757813
1f6cb	[Mr]	1	0.2988281	0.4394531	0.01757813
1f6cc	[Ms]	1	0.3164063	0.4394531	0.01757813
1f6cd	[Mt]	1	0.3339844	0.4394531	0.01757813
1f6ce	[Mu]	1	0.3515625	0.4394531	0.01757813
1f6cf	[Mv]	1	0.3691406	0.4394531	0.01757813
1f6d0	[Mw]	1	0.3867188	0.4394531	0.01757813
1f6e0	[Mx]	1	0.4042969	0.4394531	0.01757813
1f6e1	[My]	1	0.421875	0.4394531	0.01757813
1f6e2	[Mz]	1	0.4394531	0.4394531	0.01757813
1f6e3	[N0]	1	0.4570313	0.4394531	0.01757813
1f6e4	[N1]	1	0.4746094	0.4394531	0.01757813
1f6e5	[N2]	1	0.4921875	0.4394531	0.01757813
1f6e9	[N3]	1	0.5097656	0.4394531	0.01757813
1f6eb	[N4]	1	0.5273438	0.4394531	0.01757813
1f6ec	[N5]	1	0.5449219	0.4394531	0.01757813
1f6f0	[N6]	1	0.5625	0.4394531	0.01757813
1f6f3	[N7]	1	0.5800781	0.4394531	0.01757813
1f910	[N8]	1	0.5976563	0.4394531	0.01757813
1f911	[N9]	1	0.6152344	0.4394531	0.01757813
1f912	[NA]	1	0.6328125	0.4394531	0.01757813
1f913	[NB]	1	0.6503906	0.4394531	0.01757813
1f914	[NC]	1	0.6679688	0.4394531	0.01757813
1f915	[ND]	1	0.6855469	0.4394531	0.01757813
1f916	[NE]	1	0.703125	0.4394531	0.01757813
1f917	[NF]	1	0.7207031	0.4394531	0.01757813
1f918-1f3fb	[NG]	1	0.7382813	0.4394531	0.01757813
1f918-1f3fc	[NH]	1	0.7558594	0.4394531	0.01757813
1f918-1f3fd	[NI]	1	0.7734375	0.4394531	0.01757813
1f918-1f3fe	[NJ]	1	0.7910156	0.4394531	0.01757813
1f918-1f3ff	[NK]	1	0.8085938	0.4394531	0.01757813
1f918	[NL]	1	0.8261719	0.4394531	0.01757813
1f980	[NM]	1	0.84375	0.4394531	0.01757813
1f981	[NN]	1	0.8613281	0.4394531	0.01757813
1f982	[NO]	1	0.8789063	0.4394531	0.01757813
1f983	[NP]	1	0.8964844	0.4394531	0.01757813
1f984	[NQ]	1	0.9140625	0.4394531	0.01757813
1f9c0	[NR]	1	0.9316406	0.4394531	0.01757813
203c	[NS]	1	0.9492188	0.4394531	0.01757813
2049	[NT]	1	0.9667969	0.4394531	0.01757813
2122	[NU]	1	0	0.4570313	0.01757813
2139	[NV]	1	0.01757813	0.4570313	0.01757813
2194	[NW]	1	0.03515625	0.4570313	0.01757813
2195	[NX]	1	0.05273438	0.4570313	0.01757813
2196	[NY]	1	0.0703125	0.4570313	0.01757813
2197	[NZ]	1	0.08789063	0.4570313	0.01757813
2198	[Na]	1	0.1054688	0.4570313	0.01757813
2199	[Nb]	1	0.1230469	0.4570313	0.01757813
21a9	[Nc]	1	0.140625	0.4570313	0.01757813
21aa	[Nd]	1	0.1582031	0.4570313	0.01757813
23-20e3	[Ne]	1	0.1757813	0.4570313	0.01757813
231a	[Nf]	1	0.1933594	0.4570313	0.01757813
231b	[Ng]	1	0.2109375	0.4570313	0.01757813
2328	[Nh]	1	0.2285156	0.4570313	0.01757813
23cf	[Ni]	1	0.2460938	0.4570313	0.01757813
23e9	[Nj]	1	0.2636719	0.4570313	0.01757813
23ea	[Nk]	1	0.28125	0.4570313	0.01757813
23eb	[Nl]	1	0.2988281	0.4570313	0.01757813
23ec	[Nm]	1	0.3164063	0.4570313	0.01757813
23ed	[Nn]	1	0.3339844	0.4570313	0.01757813
23ee	[No]	1	0.3515625	0.4570313	0.01757813
23ef	[Np]	1	0.3691406	0.4570313	0.01757813
23f0	[Nq]	1	0.3867188	0.4570313	0.01757813
23f1	[Nr]	1	0.4042969	0.4570313	0.01757813
23f2	[Ns]	1	0.421875	0.4570313	0.01757813
23f3	[Nt]	1	0.4394531	0.4570313	0.01757813
23f8	[Nu]	1	0.4570313	0.4570313	0.01757813
23f9	[Nv]	1	0.4746094	0.4570313	0.01757813
23fa	[Nw]	1	0.4921875	0.4570313	0.01757813
24c2	[Nx]	1	0.5097656	0.4570313	0.01757813
25aa	[Ny]	1	0.5273438	0.4570313	0.01757813
25ab	[Nz]	1	0.5449219	0.4570313	0.01757813
25b6	[O0]	1	0.5625	0.4570313	0.01757813
25c0	[O1]	1	0.5800781	0.4570313	0.01757813
25fb	[O2]	1	0.5976563	0.4570313	0.01757813
25fc	[O3]	1	0.6152344	0.4570313	0.01757813
25fd	[O4]	1	0.6328125	0.4570313	0.01757813
25fe	[O5]	1	0.6503906	0.4570313	0.01757813
2600	[O6]	1	0.6679688	0.4570313	0.01757813
2601	[O7]	1	0.6855469	0.4570313	0.01757813
2602	[O8]	1	0.703125	0.4570313	0.01757813
2603	[O9]	1	0.7207031	0.4570313	0.01757813
2604	[OA]	1	0.7382813	0.4570313	0.01757813
260e	[OB]	1	0.7558594	0.4570313	0.01757813
2611	[OC]	1	0.7734375	0.4570313	0.01757813
2614	[OD]	1	0.7910156	0.4570313	0.01757813
2615	[OE]	1	0.8085938	0.4570313	0.01757813
2618	[OF]	1	0.8261719	0.4570313	0.01757813
261d-1f3fb	[OG]	1	0.84375	0.4570313	0.01757813
261d-1f3fc	[OH]	1	0.8613281	0.4570313	0.01757813
261d-1f3fd	[OI]	1	0.8789063	0.4570313	0.01757813
261d-1f3fe	[OJ]	1	0.8964844	0.4570313	0.01757813
261d-1f3ff	[OK]	1	0.9140625	0.4570313	0.01757813
261d	[OL]	1	0.9316406	0.4570313	0.01757813
2620	[OM]	1	0.9492188	0.4570313	0.01757813
2622	[ON]	1	0.9667969	0.4570313	0.01757813
2623	[OO]	1	0	0.4746094	0.01757813
2626	[OP]	1	0.01757813	0.4746094	0.01757813
262a	[OQ]	1	0.03515625	0.4746094	0.01757813
262e	[OR]	1	0.05273438	0.4746094	0.01757813
262f	[OS]	1	0.0703125	0.4746094	0.01757813
2638	[OT]	1	0.08789063	0.4746094	0.01757813
2639	[OU]	1	0.1054688	0.4746094	0.01757813
263a	[OV]	1	0.1230469	0.4746094	0.01757813
2648	[OW]	1	0.140625	0.4746094	0.01757813
2649	[OX]	1	0.1582031	0.4746094	0.01757813
264a	[OY]	1	0.1757813	0.4746094	0.01757813
264b	[OZ]	1	0.1933594	0.4746094	0.01757813
264c	[Oa]	1	0.2109375	0.4746094	0.01757813
264d	[Ob]	1	0.2285156	0.4746094	0.01757813
264e	[Oc]	1	0.2460938	0.4746094	0.01757813
264f	[Od]	1	0.2636719	0.4746094	0.01757813
2650	[Oe]	1	0.28125	0.4746094	0.01757813
2651	[Of]	1	0.2988281	0.4746094	0.01757813
2652	[Og]	1	0.3164063	0.4746094	0.01757813
2653	[Oh]	1	0.3339844	0.4746094	0.01757813
2660	[Oi]	1	0.3515625	0.4746094	0.01757813
2663	[Oj]	1	0.3691406	0.4746094	0.01757813
2665	[Ok]	1	0.3867188	0.4746094	0.01757813
2666	[Ol]	1	0.4042969	0.4746094	0.01757813
2668	[Om]	1	0.421875	0.4746094	0.01757813
267b	[On]	1	0.4394531	0.4746094	0.01757813
267f	[Oo]	1	0.4570313	0.4746094	0.01757813
2692	[Op]	1	0.4746094	0.4746094	0.01757813
2693	[Oq]	1	0.4921875	0.4746094	0.01757813
2694	[Or]	1	0.5097656	0.4746094	0.01757813
2696	[Os]	1	0.5273438	0.4746094	0.01757813
2697	[Ot]	1	0.5449219	0.4746094	0.01757813
2699	[Ou]	1	0.5625	0.4746094	0.01757813
269b	[Ov]	1	0.5800781	0.4746094	0.01757813
269c	[Ow]	1	0.5976563	0.4746094	0.01757813
26a0	[Ox]	1	0.6152344	0.4746094	0.01757813
26a1	[Oy]	1	0.6328125	0.4746094	0.01757813
26aa	[Oz]	1	0.6503906	0.4746094	0.01757813
26ab	[P0]	1	0.6679688	0.4746094	0.01757813
26b0	[P1]	1	0.6855469	0.4746094	0.01757813
26b1	[P2]	1	0.703125	0.4746094	0.01757813
26bd	[P3]	1	0.7207031	0.4746094	0.01757813
26be	[P4]	1	0.7382813	0.4746094	0.01757813
26c4	[P5]	1	0.7558594	0.4746094	0.01757813
26c5	[P6]	1	0.7734375	0.4746094	0.01757813
26c8	[P7]	1	0.7910156	0.4746094	0.01757813
26ce	[P8]	1	0.8085938	0.4746094	0.01757813
26cf	[P9]	1	0.8261719	0.4746094	0.01757813
26d1	[PA]	1	0.84375	0.4746094	0.01757813
26d3	[PB]	1	0.8613281	0.4746094	0.01757813
26d4	[PC]	1	0.8789063	0.4746094	0.01757813
26e9	[PD]	1	0.8964844	0.4746094	0.01757813
26ea	[PE]	1	0.9140625	0.4746094	0.01757813
26f0	[PF]	1	0.9316406	0.4746094	0.01757813
26f1	[PG]	1	0.9492188	0.4746094	0.01757813
26f2	[PH]	1	0.9667969	0.4746094	0.01757813
26f3	[PI]	1	0	0.4921875	0.01757813
26f4	[PJ]	1	0.01757813	0.4921875	0.01757813
26f5	[PK]	1	0.03515625	0.4921875	0.01757813
26f7	[PL]	1	0.05273438	0.4921875	0.01757813
26f8	[PM]	1	0.0703125	0.4921875	0.01757813
26f9-1f3fb	[PN]	1	0.08789063	0.4921875	0.01757813
26f9-1f3fc	[PO]	1	0.1054688	0.4921875	0.01757813
26f9-1f3fd	[PP]	1	0.1230469	0.4921875	0.01757813
26f9-1f3fe	[PQ]	1	0.140625	0.4921875	0.01757813
26f9-1f3ff	[PR]	1	0.1582031	0.4921875	0.01757813
26f9	[PS]	1	0.1757813	0.4921875	0.01757813
26fa	[PT]	1	0.1933594	0.4921875	0.01757813
26fd	[PU]	1	0.2109375	0.4921875	0.01757813
2702	[PV]	1	0.2285156	0.4921875	0.01757813
2705	[PW]	1	0.2460938	0.4921875	0.01757813
2708	[PX]	1	0.2636719	0.4921875	0.01757813
2709	[PY]	1	0.28125	0.4921875	0.01757813
270a-1f3fb	[PZ]	1	0.2988281	0.4921875	0.01757813
270a-1f3fc	[Pa]	1	0.3164063	0.4921875	0.01757813
270a-1f3fd	[Pb]	1	0.3339844	0.4921875	0.01757813
270a-1f3fe	[Pc]	1	0.3515625	0.4921875	0.01757813
270a-1f3ff	[Pd]	1	0.3691406	0.4921875	0.01757813
270a	[Pe]	1	0.3867188	0.4921875	0.01757813
270b-1f3fb	[Pf]	1	0.4042969	0.4921875	0.01757813
270b-1f3fc	[Pg]	1	0.421875	0.4921875	0.01757813
270b-1f3fd	[Ph]	1	0.4394531	0.4921875	0.01757813
270b-1f3fe	[Pi]	1	0.4570313	0.4921875	0.01757813
270b-1f3ff	[Pj]	1	0.4746094	0.4921875	0.01757813
270b	[Pk]	1	0.4921875	0.4921875	0.01757813
270c-1f3fb	[Pl]	1	0.5097656	0.4921875	0.01757813
270c-1f3fc	[Pm]	1	0.5273438	0.4921875	0.01757813
270c-1f3fd	[Pn]	1	0.5449219	0.4921875	0.01757813
270c-1f3fe	[Po]	1	0.5625	0.4921875	0.01757813
270c-1f3ff	[Pp]	1	0.5800781	0.4921875	0.01757813
270c	[Pq]	1	0.5976563	0.4921875	0.01757813
270d-1f3fb	[Pr]	1	0.6152344	0.4921875	0.01757813
270d-1f3fc	[Ps]	1	0.6328125	0.4921875	0.01757813
270d-1f3fd	[Pt]	1	0.6503906	0.4921875	0.01757813
270d-1f3fe	[Pu]	1	0.6679688	0.4921875	0.01757813
270d-1f3ff	[Pv]	1	0.6855469	0.4921875	0.01757813
270d	[Pw]	1	0.703125	0.4921875	0.01757813
270f	[Px]	1	0.7207031	0.4921875	0.01757813
2712	[Py]	1	0.7382813	0.4921875	0.01757813
2714	[Pz]	1	0.7558594	0.4921875	0.01757813
2716	[Q0]	1	0.7734375	0.4921875	0.01757813
271d	[Q1]	1	0.7910156	0.4921875	0.01757813
2721	[Q2]	1	0.8085938	0.4921875	0.01757813
2728	[Q3]	1	0.8261719	0.4921875	0.01757813
2733	[Q4]	1	0.84375	0.4921875	0.01757813
2734	[Q5]	1	0.8613281	0.4921875	0.01757813
2744	[Q6]	1	0.8789063	0.4921875	0.01757813
2747	[Q7]	1	0.8964844	0.4921875	0.01757813
274c	[Q8]	1	0.9140625	0.4921875	0.01757813
274e	[Q9]	1	0.9316406	0.4921875	0.01757813
2753	[QA]	1	0.9492188	0.4921875	0.01757813
2754	[QB]	1	0.9667969	0.4921875	0.01757813
2755	[QC]	1	0	0.5097656	0.01757813
2757	[QD]	1	0.01757813	0.5097656	0.01757813
2763	[QE]	1	0.03515625	0.5097656	0.01757813
2764	[QF]	1	0.05273438	0.5097656	0.01757813
2795	[QG]	1	0.0703125	0.5097656	0.01757813
2796	[QH]	1	0.08789063	0.5097656	0.01757813
2797	[QI]	1	0.1054688	0.5097656	0.01757813
27a1	[QJ]	1	0.1230469	0.5097656	0.01757813
27b0	[QK]	1	0.140625	0.5097656	0.01757813
27bf	[QL]	1	0.1582031	0.5097656	0.01757813
2934	[QM]	1	0.1757813	0.5097656	0.01757813
2935	[QN]	1	0.1933594	0.5097656	0.01757813
2a-20e3	[QO]	1	0.2109375	0.5097656	0.01757813
2b05	[QP]	1	0.2285156	0.5097656	0.01757813
2b06	[QQ]	1	0.2460938	0.5097656	0.01757813
2b07	[QR]	1	0.2636719	0.5097656	0.01757813
2b1b	[QS]	1	0.28125	0.5097656	0.01757813
2b1c	[QT]	1	0.2988281	0.5097656	0.01757813
2b50	[QU]	1	0.3164063	0.5097656	0.01757813
2b55	[QV]	1	0.3339844	0.5097656	0.01757813
30-20e3	[QW]	1	0.3515625	0.5097656	0.01757813
3030	[QX]	1	0.3691406	0.5097656	0.01757813
303d	[QY]	1	0.3867188	0.5097656	0.01757813
31-20e3	[QZ]	1	0.4042969	0.5097656	0.01757813
32-20e3	[Qa]	1	0.421875	0.5097656	0.01757813
3297	[Qb]	1	0.4394531	0.5097656	0.01757813
3299	[Qc]	1	0.4570313	0.5097656	0.01757813
33-20e3	[Qd]	1	0.4746094	0.5097656	0.01757813
34-20e3	[Qe]	1	0.4921875	0.5097656	0.01757813
35-20e3	[Qf]	1	0.5097656	0.5097656	0.01757813
36-20e3	[Qg]	1	0.5273438	0.5097656	0.01757813
37-20e3	[Qh]	1	0.5449219	0.5097656	0.01757813
38-20e3	[Qi]	1	0.5625	0.5097656	0.01757813
39-20e3	[Qj]	1	0.5800781	0.5097656	0.01757813
a9	[Qk]	1	0.5976563	0.5097656	0.01757813
ae	[Ql]	1	0.6152344	0.5097656	0.01757813
e001	[Qm]	1	0.6328125	0.5097656	0.01757813
e002	[Qn]	1	0.6503906	0.5097656	0.01757813
e003	[Qo]	1	0.6679688	0.5097656	0.01757813
e004	[Qp]	1	0.6855469	0.5097656	0.01757813
e005	[Qq]	1	0.703125	0.5097656	0.01757813
e006	[Qr]	1	0.7207031	0.5097656	0.01757813
e007	[Qs]	1	0.7382813	0.5097656	0.01757813
e008	[Qt]	1	0.7558594	0.5097656	0.01757813
e009	[Qu]	1	0.7734375	0.5097656	0.01757813
e00a	[Qv]	1	0.7910156	0.5097656	0.01757813
e00b	[Qw]	1	0.8085938	0.5097656	0.01757813
e00c	[Qx]	1	0.8261719	0.5097656	0.01757813
e00d	[Qy]	1	0.84375	0.5097656	0.01757813
e00e	[Qz]	1	0.8613281	0.5097656	0.01757813
e00f	[R0]	1	0.8789063	0.5097656	0.01757813
e010	[R1]	1	0.8964844	0.5097656	0.01757813
e011	[R2]	1	0.9140625	0.5097656	0.01757813
e012	[R3]	1	0.9316406	0.5097656	0.01757813
e013	[R4]	1	0.9492188	0.5097656	0.01757813
e014	[R5]	1	0.9667969	0.5097656	0.01757813
e015	[R6]	1	0	0.5273438	0.01757813
e016	[R7]	1	0.01757813	0.5273438	0.01757813
e017	[R8]	1	0.03515625	0.5273438	0.01757813
e018	[R9]	1	0.05273438	0.5273438	0.01757813
e019	[RA]	1	0.0703125	0.5273438	0.01757813
e01a	[RB]	1	0.08789063	0.5273438	0.01757813
e01b	[RC]	1	0.1054688	0.5273438	0.01757813
e01c	[RD]	1	0.1230469	0.5273438	0.01757813
e01d	[RE]	1	0.140625	0.5273438	0.01757813
e01e	[RF]	1	0.1582031	0.5273438	0.01757813
e01f	[RG]	1	0.1757813	0.5273438	0.01757813
e020	[RH]	1	0.1933594	0.5273438	0.01757813
e021	[RI]	1	0.2109375	0.5273438	0.01757813
e022	[RJ]	1	0.2285156	0.5273438	0.01757813
e023	[RK]	1	0.2460938	0.5273438	0.01757813
e024	[RL]	1	0.2636719	0.5273438	0.01757813
e025	[RM]	1	0.28125	0.5273438	0.01757813
e026	[RN]	1	0.2988281	0.5273438	0.01757813
e027	[RO]	1	0.3164063	0.5273438	0.01757813
e028	[RP]	1	0.3339844	0.5273438	0.01757813
e029	[RQ]	1	0.3515625	0.5273438	0.01757813
e02a	[RR]	1	0.3691406	0.5273438	0.01757813
e02b	[RS]	1	0.3867188	0.5273438	0.01757813
e02c	[RT]	1	0.4042969	0.5273438	0.01757813
e02d	[RU]	1	0.421875	0.5273438	0.01757813
e02e	[RV]	1	0.4394531	0.5273438	0.01757813
e02f	[RW]	1	0.4570313	0.5273438	0.01757813
e030	[RX]	1	0.4746094	0.5273438	0.01757813
e031	[RY]	1	0.4921875	0.5273438	0.01757813
e032	[RZ]	1	0.5097656	0.5273438	0.01757813
e033	[Ra]	1	0.5273438	0.5273438	0.01757813
e034	[Rb]	1	0.5449219	0.5273438	0.01757813
e035	[Rc]	1	0.5625	0.5273438	0.01757813
e036	[Rd]	1	0.5800781	0.5273438	0.01757813
e037	[Re]	1	0.5976563	0.5273438	0.01757813
e038	[Rf]	1	0.6152344	0.5273438	0.01757813
e039	[Rg]	1	0.6328125	0.5273438	0.01757813
e03a	[Rh]	1	0.6503906	0.5273438	0.01757813
e03b	[Ri]	1	0.6679688	0.5273438	0.01757813
e03c	[Rj]	1	0.6855469	0.5273438	0.01757813
e03d	[Rk]	1	0.703125	0.5273438	0.01757813
e03e	[Rl]	1	0.7207031	0.5273438	0.01757813
e03f	[Rm]	1	0.7382813	0.5273438	0.01757813
e040	[Rn]	1	0.7558594	0.5273438	0.01757813
e041	[Ro]	1	0.7734375	0.5273438	0.01757813
e042	[Rp]	1	0.7910156	0.5273438	0.01757813
e043	[Rq]	1	0.8085938	0.5273438	0.01757813
e044	[Rr]	1	0.8261719	0.5273438	0.01757813
e045	[Rs]	1	0.84375	0.5273438	0.01757813
e046	[Rt]	1	0.8613281	0.5273438	0.01757813
e047	[Ru]	1	0.8789063	0.5273438	0.01757813
e048	[Rv]	1	0.8964844	0.5273438	0.01757813
e049	[Rw]	1	0.9140625	0.5273438	0.01757813
e04a	[Rx]	1	0.9316406	0.5273438	0.01757813
e04b	[Ry]	1	0.9492188	0.5273438	0.01757813
e04c	[Rz]	1	0.9667969	0.5273438	0.01757813
e04d	[S0]	1	0	0.5449219	0.01757813
e04e	[S1]	1	0.01757813	0.5449219	0.01757813
e04f	[S2]	1	0.03515625	0.5449219	0.01757813
e050	[S3]	1	0.05273438	0.5449219	0.01757813
e051	[S4]	1	0.0703125	0.5449219	0.01757813
e052	[S5]	1	0.08789063	0.5449219	0.01757813
e053	[S6]	1	0.1054688	0.5449219	0.01757813
e054	[S7]	1	0.1230469	0.5449219	0.01757813
e055	[S8]	1	0.140625	0.5449219	0.01757813
e056	[S9]	1	0.1582031	0.5449219	0.01757813
e057	[SA]	1	0.1757813	0.5449219	0.01757813
e058	[SB]	1	0.1933594	0.5449219	0.01757813
e059	[SC]	1	0.2109375	0.5449219	0.01757813
e05a	[SD]	1	0.2285156	0.5449219	0.01757813
e101	[SE]	1	0.2460938	0.5449219	0.01757813
e102	[SF]	1	0.2636719	0.5449219	0.01757813
e103	[SG]	1	0.28125	0.5449219	0.01757813
e104	[SH]	1	0.2988281	0.5449219	0.01757813
e105	[SI]	1	0.3164063	0.5449219	0.01757813
e106	[SJ]	1	0.3339844	0.5449219	0.01757813
e107	[SK]	1	0.3515625	0.5449219	0.01757813
e108	[SL]	1	0.3691406	0.5449219	0.01757813
